country,currency,reference_number,fiscal_id,document_type,total_invoice,issued_date,payment_date,contact_company,contact_telephone,contact_email,payer_company,status
CL,CLP,487168,84144400-0,33,"148,138.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112117,76253631-5,33,"6,297,956.00",15-02-2022,18-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487154,84144400-0,33,"131,965.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179068,77575690-K,33,"2,504,137.00",09-02-2022,11-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487161,84144400-0,33,"930,167.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112120,76253631-5,33,"2,155,471.00",15-02-2022,18-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,252249,85172100-2,33,"8,476,408.00",15-02-2022,18-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252248,85172100-2,33,"3,021,470.00",15-02-2022,18-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487160,84144400-0,33,"153,736.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487162,84144400-0,33,"693,032.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487158,84144400-0,33,"498,788.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,179102,77575690-K,33,"584,491.00",14-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,487074,84144400-0,33,"5,712,403.00",15-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179101,77575690-K,33,"2,103,043.00",15-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,487164,84144400-0,33,"444,031.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,112113,76253631-5,33,"62,054.00",15-02-2022,18-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,112155,76253631-5,33,"267,929.00",16-02-2022,18-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487155,84144400-0,33,"222,207.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,29012,76016402-K,33,"5,354,595.00",16-02-2022,18-04-2022,MAQSUR MAQUINARIAS SA,65,info@mqs.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,29011,76016402-K,33,"1,848,344.00",16-02-2022,18-04-2022,MAQSUR MAQUINARIAS SA,65,info@mqs.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,29013,76016402-K,33,"4,010,345.00",16-02-2022,18-04-2022,MAQSUR MAQUINARIAS SA,65,info@mqs.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,11654,78586090-K,33,"3,329,818.00",15-02-2022,18-04-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179123,77575690-K,33,"288,022.00",15-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,11658,78586090-K,33,"3,515,687.00",16-02-2022,18-04-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179131,77575690-K,33,"816,595.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179134,77575690-K,33,"1,744,924.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179136,77575690-K,33,"332,335.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179126,77575690-K,33,"5,799,779.00",15-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,179122,77575690-K,33,"7,265,478.00",15-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,179127,77575690-K,33,"1,253,616.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179128,77575690-K,33,"4,580,643.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,487242,84144400-0,33,"1,170,347.00",17-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,252222,85172100-2,33,"2,391,043.00",14-02-2022,18-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179141,77575690-K,33,"352,194.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179137,77575690-K,33,"309,712.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179135,77575690-K,33,"458,194.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179132,77575690-K,33,"1,444,746.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112174,76253631-5,33,"8,572,661.00",17-02-2022,18-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,11664,78586090-K,33,"2,308,253.00",17-02-2022,18-04-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,2460458,86887200-4,33,"94,962.00",17-02-2022,18-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487307,84144400-0,33,"824,332.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487309,84144400-0,33,"93,272.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487310,84144400-0,33,"46,636.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487314,84144400-0,33,"186,354.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487306,84144400-0,33,"198,524.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487318,84144400-0,33,"261,419.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179146,77575690-K,33,"5,667,761.00",11-02-2022,12-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179145,77575690-K,33,"5,824,926.00",09-02-2022,11-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,112224,76253631-5,33,"217,913.00",18-02-2022,19-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,179157,77575690-K,33,"5,376,155.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179159,77575690-K,33,"334,137.00",15-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,487316,84144400-0,33,"874,533.00",18-02-2022,19-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179161,77575690-K,33,"5,418,062.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,2461406,86887200-4,33,"528,289.00",18-02-2022,19-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2461605,86887200-4,33,"117,303.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2461650,86887200-4,33,"445,726.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461672,86887200-4,33,"364,021.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461648,86887200-4,33,"1,835,575.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461666,86887200-4,33,"275,318.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461660,86887200-4,33,"275,318.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461662,86887200-4,33,"297,738.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2461616,86887200-4,33,"432,213.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,2461614,86887200-4,33,"24,357.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.,Disponible
CL,CLP,11653,78586090-K,33,"5,141,077.00",15-02-2022,18-04-2022,FAB Y COM PROD. DE PAPEL BOLSAPAC L,5526823,fernando.pantoja@bolsapac.cl,SOPRAVAL S.A.,Disponible
CL,CLP,487463,84144400-0,33,"3,174,444.00",21-02-2022,22-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,46992,77091690-9,33,"85,028.00",21-02-2022,22-04-2022,Intervet Veterinaria Chile Ltda.,3331530,claudio.briceno@merck.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179203,77575690-K,33,"5,534,610.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179204,77575690-K,33,"1,559,413.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,8584593,90844000-5,33,"21,841,903.00",22-02-2022,08-04-2022,Kupfer Hermanos Sa,216633,csiburo@kupfer.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,252322,85172100-2,33,"708,788.00",21-02-2022,22-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,8584594,90844000-5,33,"5,221,125.00",22-02-2022,08-04-2022,Kupfer Hermanos Sa,216633,csiburo@kupfer.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487465,84144400-0,33,"195,753.00",21-02-2022,22-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,AGRICOLA SUPER,Disponible
CL,CLP,1706591,76541630-2,33,"2,282,420.00",21-02-2022,07-04-2022,SOCIEDAD PUNTA DE LOBOS S.A.,24696200,TER-K-PLUS-S@PROD.OPENDTE.CL,AGRICOLA SUPER,Disponible
CL,CLP,2461788,86887200-4,33,"129,134.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,AGRICOLA SUPER,Disponible
CL,CLP,252320,85172100-2,33,"8,975,508.00",21-02-2022,22-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2462108,86887200-4,33,"54,585.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179207,77575690-K,33,"171,312.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,252323,85172100-2,33,"4,285,371.00",21-02-2022,22-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2461873,86887200-4,33,"10,296.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487464,84144400-0,33,"1,318,875.00",21-02-2022,22-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2461903,86887200-4,33,"3,884,160.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2461871,86887200-4,33,"71,222.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2462112,86887200-4,33,"2,028,688.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179219,77575690-K,33,"2,268,540.00",21-02-2022,22-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179198,77575690-K,33,"4,643,488.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179206,77575690-K,33,"1,733,663.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,8584713,90844000-5,33,"42,840.00",22-02-2022,08-04-2022,Kupfer Hermanos Sa,216633,csiburo@kupfer.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2461874,86887200-4,33,"234,240.00",21-02-2022,22-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,179199,77575690-K,33,"126,654.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487502,84144400-0,33,"10,253.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487504,84144400-0,33,"213,245.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487511,84144400-0,33,"1,504,141.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487510,84144400-0,33,"161,838.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487513,84144400-0,33,"3,232,666.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487505,84144400-0,33,"1,665,313.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487512,84144400-0,33,"733,697.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,487156,84144400-0,33,"511,592.00",16-02-2022,18-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,252139,85172100-2,33,"5,148,787.00",08-02-2022,11-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252250,85172100-2,33,"2,659,007.00",15-02-2022,18-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252141,85172100-2,33,"5,633,986.00",08-02-2022,11-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252167,85172100-2,33,"8,344,685.00",09-02-2022,11-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,179217,77575690-K,33,"406,380.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179216,77575690-K,33,"2,649,740.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,16389,76018303-2,33,"2,859,130.00",22-02-2022,25-04-2022,SCALEAQ CHILE SPA,65,odette.munoz@scaleaq.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,16396,76018303-2,33,"2,665,250.00",22-02-2022,25-04-2022,SCALEAQ CHILE SPA,65,odette.munoz@scaleaq.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,112288,76253631-5,33,"6,482,535.00",22-02-2022,25-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112290,76253631-5,33,"7,443,878.00",22-02-2022,25-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179148,77575690-K,33,"5,744,642.00",16-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,2463244,86887200-4,33,"1,904,714.00",22-02-2022,25-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2463285,86887200-4,33,"630,438.00",22-02-2022,25-04-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,484392,86510400-6,33,"8,644,052.00",22-02-2022,25-04-2022,CENTRO VETERINARIO Y AGRICOLA LTDA,2,roxana.castillo@centrovet.com,AGRICOLA SUPER,Disponible
CL,CLP,484429,86510400-6,33,"37,470,251.00",22-02-2022,25-04-2022,CENTRO VETERINARIO Y AGRICOLA LTDA,2,roxana.castillo@centrovet.com,AGRICOLA SUPER,Disponible
CL,CLP,179242,77575690-K,33,"332,190.00",22-02-2022,25-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,487544,84144400-0,33,"4,525,904.00",22-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,SOPRAVAL S.A.,Disponible
CL,CLP,179243,77575690-K,33,"314,137.00",22-02-2022,25-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,SOPRAVAL S.A.,Disponible
CL,CLP,179223,77575690-K,33,"504,129.00",21-02-2022,22-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,112285,76253631-5,33,"903,603.00",22-02-2022,25-04-2022,Malfanti S. A.,26870900,ccaballero@malfanti.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487593,84144400-0,33,"377,669.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487586,84144400-0,33,"383,374.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487588,84144400-0,33,"366,697.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,487587,84144400-0,33,"123,938.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,252336,85172100-2,33,"2,322,856.00",22-02-2022,25-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,179268,77575690-K,33,"5,774,156.00",22-02-2022,25-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,252338,85172100-2,33,"7,722,417.00",22-02-2022,25-04-2022,Industria de Plasticos Serplas SA,4416600,mpoblete@serplas.cl,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487594,84144400-0,33,"147,873.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487608,84144400-0,33,"985,477.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,487596,84144400-0,33,"87,520.00",23-02-2022,25-04-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,FAENADORA SAN VICENTE LTDA.,Disponible
CL,CLP,179233,77575690-K,33,"1,522,114.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179200,77575690-K,33,"387,892.00",18-02-2022,19-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179225,77575690-K,33,"5,558,414.00",21-02-2022,22-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179237,77575690-K,33,"403,648.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179235,77575690-K,33,"2,253,003.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179236,77575690-K,33,"1,093,662.00",17-02-2022,18-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
CL,CLP,179226,77575690-K,33,"1,068,884.00",21-02-2022,22-04-2022,PLASTICOS ARPOLI SPA,223078300,Claudia.Beltran@Arpoli.cl,FAENADORA LO MIRANDA LTDA.,Disponible
